security_code,security_nanme,list_date,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,label1,label2,label3
002745.SZ,木林森,2/17/15,1,1,1,3,0,0,57.2743,42.7257,57.2743,42.7257,56.02,14.6531,35.8279,56.02,86.3928,399.9315,1.4483,-1.4413,20.2781,0.5477,18.8288,0.8282,504.712,2.0685,22.1431,72.8048,9.8274,0.5595,1.6785,54.3994,23.5702,10.58,-6.8388,0.54,0.4188,11.2053,4.3,2.3114,-0.2033,7.0515,4.8847,4.2298,9.4019,31.2261,68.7739,26.7198,16.0597,4.3898,3.3806,5.235,2.8896,3.0722,0.9286,50.8171,106.4616,69.3125,3.2587,1.0461,0.2899,0.8145,2.8316,4.5817,20.4626,54.7914,233.387,18.4972,125.4005,2.1531,2.5003,1.2565,0.7468,2.1572,0.4419,15.8746,1.4145,5.8824,15.8779,36.8501,40.6178,-3.3427,10.4626,3.7901,-4.1731,-111.3728,-1.8408,15.1601,14.2985,4.3671,2.164,21.8728,0,4,5
603586.SH,金麒麟,4/6/17,0,0,0,2,0,0,46.3721,53.6279,46.3721,53.6279,44.5,3.442,17.4262,44.5,-64.6314,981.2309,8.9739,-8.2387,29.1298,0,29.1298,1.8335,525.4055,2.1533,28.476,-27.154,15.2991,0,1.6677,33.6779,22.2895,10.67,-40.7292,0.73,0.8548,5.827,5.9441,3.4813,-2.9815,7.0207,12.6348,6.8415,9.3609,28.4862,71.5138,13.5268,5.5996,4.0279,0.4836,15.2046,3.4157,9.0747,2.5777,86.0686,96.9685,22.0026,1.2821,3.3979,1.2758,2.7794,33.3838,0.0982,-10.7774,10.7704,172.1631,123.0715,93.9319,2.8744,3.4513,5.4999,0.6639,1.7619,0.4238,0.9863,1.5874,97.2973,14.598,87.5529,88.0144,1828.3422,90.0316,0.5884,-11.3344,-192.9557,-2.3031,91.2727,7.8408,5.3293,-4.5674,43.2017,1,0,5
300719.SZ,安达维尔,11/9/17,0,0,0,2,0,0,51.4079,48.5921,51.4079,48.5921,35.32,10.055,21.9987,35.32,0,0,2.681,-2.6007,0.8776,0.8776,0,-4.7804,1626.4192,6.6657,54.026,-64.7363,38.8053,0,3.1081,-29.2623,-66.6556,12.82,57.3372,0.1246,-0.0274,1.2168,1.7715,0.8361,0.1345,3.3557,10.2095,3.1733,4.4742,53.4208,46.5792,44.7261,5.0123,26.9862,0.287,12.8214,12.4406,5.3986,-1.4153,68.3134,137.4559,18.2599,1.2234,4.8583,1.2184,3.7685,41.2541,0.0054,-7.4801,1.0208,823.5061,610.3848,358.1326,0.7539,0.5802,1.2669,0.3056,2.6839,0.268,0.3852,3.9177,263.089,39.1032,294.5923,294.6522,94.0892,252.5506,7.2752,66.0132,134.2427,14.6845,263.6489,14.6523,-1.4081,-1.5203,16.0583,0,0,5
601512.SH,中新集团,12/20/19,0,0,0,2,0,0,10.0001,89.9999,10.0001,89.9999,46.8,0.1334,0.3217,46.8,0,0,69.7016,-41.0933,0,0,0,0,165.551,20.6939,0,0,0,0,0,0,0,0,0,0.78,-0.5522,3.3585,0.8233,4.6557,1.0598,12.9056,33.1234,8.2272,17.2075,40.3851,59.6149,6.081,1.9683,4.0141,0.0986,43.8661,0,39.6829,0.0465,61.3677,70.7712,42.8365,1.7494,1.7613,0.694,0.9032,19.8357,0.4671,0,0,753.3752,575.1802,738.0958,0.3658,17.6708,1.5152,0.3489,3.59,0.2059,1.0019,0.5809,36.8421,61.9501,46.4431,31.0918,-190.0514,0,0,0,552.4826,0,33.5949,73.0004,14.4531,-4.777,43.7435,0,0,5
601128.SH,常熟银行,9/30/16,1,1,1,0,0,0,93.9519,6.0481,93.9519,6.0481,9.01,9.008,25.1303,0,-6.2228,1135.4019,-18.2791,22.3742,32.4931,4.4833,14.3055,0.0002,500.21,2.05,12.3099,-8.9808,0,2.079,1.5729,13.315,10.7698,10.48,-14.9736,0.54,2.9032,1.7467,1.1862,1.1498,0.121,9.4431,30.6339,0,12.5908,0,0,0,0,36.2733,0,82.9458,0,16.2545,-0.2277,81.8113,0,90.4104,10.4279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11.8624,16.7896,16.7714,698.0105,-8.2214,33.3565,6.1911,111.7276,8.3076,21.5238,9.0517,4.2328,7.0541,52.2196,0,0,5
600933.SH,爱柯迪,11/17/17,0,0,1,3,0,0,31.1727,68.8273,31.1727,68.8273,33.49,11.6475,17.5964,33.49,193323.0769,0,2.184,-2.1367,54.8784,8.5695,46.3089,-0.114,279.7991,1.1467,15.7801,44.2786,7.2677,0,1.837,14.9472,18.9075,12.88,-0.4956,0.35,0.8803,2.2461,2.1301,1.3087,0.7382,7.5869,15.6699,7.3507,10.1158,33.8019,66.1981,13.5569,3.6697,6.0923,-1.2592,20.6945,5.0542,-4.2606,6.44,94.928,107.4874,23.1885,1.3019,4.5491,2.2944,3.9193,0,0.2104,-14.2239,1.6694,186.7439,101.5202,96.2999,2.8037,2.9853,3.1681,0.6433,1.3549,0.3828,0.8096,1.2824,-18.6047,2.885,-21.4849,-20.5236,107.2717,-24.5153,6.2301,26.1177,1752.635,10.094,-18.6483,8.4278,2.4103,7.2357,87.0578,0,0,5
603787.SH,新日股份,4/27/17,0,0,0,2,0,0,34.75,65.25,34.75,65.25,45.5,9.75,10.7344,45.5,-72.4187,1350.2571,34.5451,-25.6742,0,0,0,0,1676.0347,6.869,25.9068,7.2739,14.2564,0,2.445,13.7829,35.1027,10.87,42.0036,0.44,0.4348,11.9596,1.0943,2.4529,0.5104,9.332,3.6799,4.5582,12.4426,15.822,84.178,11.4978,7.2299,3.1335,-0.557,3.8991,1.6914,3.0189,5.5729,90.7445,83.9493,45.794,1.8448,1.505,1.0186,1.3187,0,0.0569,-25.8147,0,45.506,-24.8952,21.1779,12.7491,11.0983,3.8352,1.9116,7.2287,1.3132,5.9924,5.234,2.3256,3.2456,2.2109,2.44,-64.1784,-1.3135,4.449,-26.1779,369.3168,-12.192,2.9152,2.3368,4.2248,-4.4034,46.1306,0,0,5
688006.SH,杭可科技,7/22/19,0,1,0,2,0,0,9.3369,90.6631,9.3369,90.6631,46.79,0.3741,1.1266,46.79,0,0,18.4753,-15.5971,1.9069,0.8138,0,0,1427.0021,12.8559,0,0,0,0,0,0,0,0,0,0.77,0.0519,2.4921,2.7104,1.6754,2.5371,18.2382,28.5546,10.7625,24.3176,47.9948,52.0052,15.2881,4.9822,6.9681,-1.985,45.5212,5.3228,1.9254,1.6427,96.1971,66.6137,40.3436,1.6763,2.1567,1.0182,1.5972,0,0.0073,0,0,526.7809,211.627,419.0241,0.6444,2.5056,0.8567,0.3914,4.1562,0.3317,0.8971,2.7475,11.5942,4.2694,11.7346,13.3881,-80.4876,0,0,0,1455.3372,0,14.3143,1.3992,118.4125,61.0727,44.8414,0,0,5
300717.SZ,华信新材,11/6/17,0,0,0,2,0,0,41.5,58.5,41.5,58.5,51,6.0013,10.982,51,0,0,20.125,-16.7561,23.4813,0,23.1082,0,1645.3068,6.7431,35.9348,472.5222,24.3113,0,3.2076,56.287,31.2844,11.56,97.5168,0.37,0.3584,2.231,2.3232,2.0278,-0.2758,6.8021,16.5346,7.2115,9.0695,29.1587,70.8413,11.6853,4.4715,4.6868,-1.0637,20.7264,3.5907,3.268,6.8394,84.3867,77.6086,9.5799,1.1059,7.0888,1.669,6.0488,0,0.0636,-4.4275,0,233.5102,177.8453,73.1367,3.6917,1.6836,4.8505,0.7249,1.1306,0.3718,0.8425,1.0388,5.7143,2.5098,-0.6794,6.8457,118.1217,-1.4069,8.1164,15.2121,-216.4934,8.7581,6.5953,1.4458,5.8627,5.762,13.9578,0,0,5
603389.SH,*ST亚振,12/15/16,0,0,0,2,0,0,100,0,100,0,64.12,64.1213,72.5419,64.12,5.3267,355.6457,12.4921,-11.1118,1.0888,0.6612,0,0,2131.1364,8.7342,-21.9134,-19.6167,-41.0996,1.0913,2.8313,-27.7989,-24.241,10.89,-24.258,-0.16,-0.0697,1.0347,1.2729,0.4361,-0.4524,-5.5043,-16.2648,-5.096,-7.3391,54.4741,45.5259,71.1046,42.8158,23.255,-0.0029,-14.4498,5.0366,0,0,0,126.1381,18.2689,1.2235,3.1948,0.5455,1.4608,0,0.0669,-3.9839,0,552.5553,411.8834,526.9484,0.5124,10.544,1.9194,0.5628,1.7828,0.2949,0.8106,0.8753,-100,-6.9837,-55.9043,-56.3233,79.1109,-128.4013,-12.6594,12.5995,32.6245,-9.7554,-90.419,-3.7399,-21.1307,-5.8043,-33.1078,0,0,5
300415.SZ,伊之密,1/23/15,0,0,0,2,0,0,64.2836,35.7164,64.2836,35.7164,33.75,3.375,18.6088,33.75,25.8834,104.3046,-4.0457,4.229,10.0384,2.1886,7.8498,10.6268,402.0366,1.6477,17.8971,32.4333,13.2325,1.3495,2.8194,20.8199,15.1528,13.24,-24.3108,0.42,0.2258,3.7518,0.0646,1.7226,-0.0305,14.8514,11.1076,8.38,19.8019,34.9763,65.0237,23.1568,11.0902,6.256,1.3434,13.144,4.4672,7.6254,0.2473,87.7462,94.1148,54.406,2.1933,1.4572,0.1765,0.7603,10.5088,0.6993,14.8301,22.6947,294.3651,174.0145,207.8109,1.2993,3.1194,2.2434,0.996,3.5488,0.5936,3.4594,1.9032,13.5135,6.1466,4.8475,4.1784,-15.4652,-1.4368,13.3245,-9.236,-1067.3579,-0.4121,7.9461,6.405,11.2129,7.0877,64.1644,0,4,5
603871.SH,嘉友国际,2/6/18,0,0,1,1,0,0,25,75,25,75,37.5,0.3123,2.3101,37.5,0,0,14.727,-12.8366,8.6311,4.3692,2.1246,0,752.0979,3.0824,17.1536,-12.0415,13.3368,0,3.0801,1132.432,17.3346,2.63,55.6044,1.7836,2.0111,19.9324,5.1842,5.0429,0.4133,16.5592,8.9932,14.4727,22.0789,11.4345,88.5655,1.0199,0.0899,0.9624,-0.2986,10.0195,0.2662,5.4132,-0.0316,92.477,115.0537,24.7407,1.3287,3.1777,0.9095,2.9816,0,0.0039,-10.7468,0.4224,30.5727,10.3,12.7226,21.2221,15.126,13.3184,1.7199,18.7285,1.3532,2.5169,7.8654,-14.3858,2.1346,24.8227,24.743,98.5806,6.1215,17.6104,-5.1507,-64.2349,13.7761,25.5013,0.2093,-18.4411,15.8106,25.8389,0,0,5
603177.SH,德创环保,2/7/17,0,0,0,3,0,0,30.5693,69.4307,30.5693,69.4307,44.38,4.0842,6.4821,44.38,-43.5212,608.2301,12.0666,-10.7752,18.8657,0,18.5454,0.0018,1427.2848,5.8495,204.513,46.9507,59.8155,0.9794,3.9014,-56.0458,-51.3509,12.79,-28.9812,-0.05,-0.273,2.5485,0.5742,0.7974,-0.4879,-1.842,-1.9108,-0.1603,-2.456,22.9658,77.0342,23.3664,3.9965,13.437,1.9992,-1.9773,3.9337,0,0,0,103.8043,61.1403,2.5734,1.4039,0.1384,0.8692,-0.2097,0.0896,6.4094,13.1835,533.3462,220.1237,257.6418,1.048,0.9793,0.862,0.4565,4.2426,0.3823,1.5393,3.468,-600,0.4092,-993.8438,-677.385,54.8992,-564.8363,0.2375,12.5286,-69.8959,7.5673,-574.9923,3.7659,-1.8115,-0.9186,10.3373,0,0,5
300703.SZ,创源文化,9/19/17,0,0,0,2,0,0,63.4756,36.5244,63.4756,36.5244,30.69,3.6433,14.7649,30.69,0,0,15.7676,-13.6218,7.7532,0.2459,7.5069,-2.0095,1090.0219,4.4673,21.4201,25.7524,17.0458,0,3.0331,37.924,54.2395,10.18,67.8012,0.5311,0.4615,3.9438,1.5715,1.1395,0.0665,14.2822,13.2173,11.6946,19.0429,35.2397,64.7603,20.5464,6.8411,10.035,-0.8591,16.2111,4.5294,4.8412,8.8189,87.2967,87.6168,34.9982,1.5384,1.9294,0.5465,1.7029,0,0.0115,-0.2665,8.0606,111.4678,33.4421,44.3954,6.0817,4.0255,3.4604,1.0173,3.1293,0.7099,1.9454,3.0781,48.3105,17.8208,32.2559,34.6629,357.4929,31.1392,13.0915,22.4204,-71.9576,16.0591,48.7332,15.5719,-27.9268,14.3248,25.3429,0,0,5
002831.SZ,裕同科技,12/16/16,1,0,1,3,0,0,48.5629,51.4371,48.5629,51.4371,52.92,13.231,31.4922,52.92,-33.232,1484.1,-10.4052,11.6112,40.2088,8.4954,17.4893,-1.7357,334.9072,1.3726,21.1485,53.5761,15.6578,0.9846,3.593,25.426,32.9299,10.05,-11.9544,0.6954,1.2,7.2355,1.0191,4.6694,0.6144,10.4446,9.876,7.3525,13.9261,30.4241,69.5759,19.0361,5.0833,7.3402,1.8698,11.6643,4.7427,3.497,1.6249,87.652,111.7638,48.4743,1.9408,1.3949,0.2847,1.1959,7.1967,0.36,9.7999,17.1639,223.1707,116.0332,60.2484,4.4814,1.6572,2.5201,0.9048,2.0317,0.5464,2.6497,2.0966,12.7981,16.3456,19.0074,17.689,36.9805,-0.6551,12.8648,20.1833,136.8508,16.0976,10.3887,15.9327,-51.6329,9.8373,47.0281,0,4,5
300736.SZ,百邦科技,1/9/18,0,0,0,3,0,0,61.2515,38.7485,61.2515,38.7485,31.2,25.4623,32.9563,34.88,6550.4505,-94.5812,14.583,-12.732,1.0429,0,1.0429,-1.6888,1199.7682,4.9171,126.6485,-23.872,23.5477,0,3.754,30.0338,-78.9099,14.42,74.0196,-0.18,-0.7965,1.5134,1.236,0.3778,-1.1568,-6.2248,-11.7234,-7.0408,-8.2997,18.1358,81.8642,36.9363,10.0653,23.3917,0.1512,-10.0771,3.3281,0,0,0,125.6133,18.3376,1.2246,4.2454,1.891,3.3587,-104.7482,0.0102,-16.9716,0,105.6367,91.0378,67.779,3.9835,7.132,18.4945,0.579,32.9953,0.4444,0.7271,4.4428,-166.6667,-42.445,-285.1405,-222.8989,39.0143,-226.6375,-14.7296,21.4006,-2117.2154,-9.8073,-207.9843,-27.718,-47.0226,-11.3545,-20.9817,0,0,5
603085.SH,天成自控,6/30/15,0,1,0,2,0,0,100,0,100,0,48.78,48.7809,68.5099,48.78,150.3948,304.2119,18.7724,-15.8069,55.8443,0.4459,55.3984,0,1301.3469,5.3334,59.2578,66.2872,41.2895,0.3925,2.8641,-45.5927,31.0491,14.44,-10.8792,0.09,0.0945,3.7134,1.5343,0.8335,-0.1843,2.5252,2.3427,1.9688,3.3669,22.6378,77.3622,20.9417,5.2406,10.1641,2.1152,2.4607,3.4217,6.1974,-0.4432,66.1343,77.3958,60.3084,2.5194,0.9352,0.0778,0.5777,2.0963,0,22.2273,25.0362,228.1562,49.3777,125.6718,2.1485,2.6345,1.5102,1.0413,1.7517,0.444,-13.1704,1.0704,-35.7143,74.3736,-49.9138,-50.0907,139.808,-38.5025,1.2001,21.7536,-201.7904,12.6521,-37.7644,81.1776,1.3665,9.4243,6.1132,0,0,5
300557.SZ,理工光科,11/1/16,0,0,0,1,0,0,99.0271,0.9729,99.0271,0.9729,25.53,25.5261,54.3188,25.53,-30.4641,466.2747,-3.6174,3.756,23.5269,0,19.1271,-0.9934,466.7443,1.9129,72.1265,-49.961,64.9728,1.514,3.0335,34.238,-29.2541,13.39,-30.3552,-0.5233,-0.6001,1.245,3.5636,2.972,-0.1627,-6.2319,-42.3234,-3.6048,-8.3092,35.1446,64.8554,89.0009,48.7795,17.5039,-0.9527,-32.2918,23.6702,0,0,0,262.8097,35.7807,1.5572,2.4089,0.7316,1.6807,0,0.035,-8.5812,0,1714.2043,1159.665,840.7257,0.3212,0.3091,0.4869,0.1185,2.645,0.0981,0.1796,2.0357,6.8695,49.9438,11.6258,11.9881,-48.9013,9.868,3.334,100.7286,76.2544,30.8897,9.0635,20.4057,-7.1571,14.3843,26.5364,0,4,5
002781.SZ,奇信股份,12/22/15,0,0,0,3,0,0,92.5261,7.4739,92.5261,7.4739,39.3,39.3007,58.909,39.3,-37.8746,262.4941,1.0583,-1.0484,46.1912,0,46.1912,1.4403,209.5022,0.8586,20.5278,-22.8077,15.2371,0.3153,1.8226,-14.0475,20.2455,10.47,-26.5596,0.39,0.0727,11.9938,3.175,4.2496,-0.9536,4.5007,2.9287,3.3143,6.001,17.6928,82.3072,10.3032,0.9837,3.5762,2.5592,3.2493,3.1841,37.442,-0.3501,177.8796,107.8637,57.0784,2.3298,1.5759,0.139,1.4389,2.321,0.0119,28.8179,44.6512,374.6474,271.2212,36.5438,7.3884,0.7986,2.6106,0.6187,12.3072,0.558,1.7542,8.5112,-40.9091,-22.1604,-42.7439,-42.7705,104.4228,-43.0567,4.0823,1.2125,31.7882,2.0428,-45.2468,-21.1706,4.0377,-4.1917,13.2861,0,3,5
300716.SZ,国立科技,11/9/17,0,0,0,3,0,0,59.2238,40.7762,59.2238,40.7762,40.78,9.3738,29.1287,40.78,0,0,-7.3651,7.9544,50.8486,0,50.8486,0,703.1776,2.8819,40.1051,17.9081,18.4796,0,2.0953,68.3109,50.5891,10.51,50.6532,0.18,-0.2343,10.9125,2.8475,1.3031,-0.3161,3.4352,1.2765,2.635,4.5802,9.5867,90.4133,7.2512,1.3165,3.106,0.5598,1.3345,2.2689,-2.7789,-0.2179,132.0383,104.5798,46.3033,1.8623,1.2875,0.1324,0.9843,4.2364,0.0571,13.8687,25.4893,102.4017,71.4769,36.5297,7.3912,4.0989,8.7309,1.8742,3.9507,1.111,6.7735,3.9195,-30.7692,129.494,-38.5987,-38.6731,-47.4788,-33.164,3.9837,77.9963,-177.3405,35.7728,-42.3,140.0135,2.191,21.5478,-7.2697,0,0,5
002938.SZ,鹏鼎控股,9/18/18,1,0,1,3,0,0,10,90,10,90,66.38,0.5766,2.8275,66.38,0,0,-18.823,23.1863,36.2029,20.8031,3.4932,0,1149.238,4.71,22.181,17.6595,11.982,0,3.4437,9.9199,83.2762,20.49,112.0176,0.74,1.0418,7.5007,5.2587,1.6448,0.0015,9.3415,9.8185,8.0009,12.4553,21.9981,78.0019,10.1252,1.449,4.5,-0.9362,11.7591,5.1125,1.3273,-0.031,96.2184,97.6013,35.3851,1.5476,1.6799,0.6608,1.427,0,0.0172,-8.9645,2.6955,137.9186,36.4731,47.6244,5.6694,2.9902,2.6615,1.0406,2.1277,0.6184,2.5026,2.2806,-1.3333,0.4049,7.2849,8.0686,-3.2773,-2.4128,11.6671,4.6558,-99.9098,9.0812,8.9727,-0.6537,3.748,4.9996,161.4706,0,0,5
603876.SH,鼎胜新材,4/18/18,0,0,1,3,0,0,55.1744,44.8256,55.1744,44.8256,31.99,14.8301,33.9643,31.99,0,0,24.261,-19.5128,66.3897,0.2316,66.158,-0.0031,888.6356,3.6419,25.7207,29.1689,16.1858,0,2.1082,45.3246,29.8142,7.6,101.5116,0.45,-0.5828,19.4201,4.1018,3.2414,0.3102,5.3715,2.3476,3.118,7.162,8.4387,91.5613,4.7551,2.9022,0.864,0.4714,2.4418,0.5175,-6.7004,-0.1578,109.99,68.323,67.6582,3.092,1.3414,0.3047,0.9897,8.0349,1.0457,42.5798,60.4233,134.0512,78.7481,65.6528,4.1125,3.9475,4.8822,1.3029,3.4128,0.8231,6.2069,2.3106,0,7.9672,11.4657,10.8283,-23.3941,-6.2653,14.3827,52.0019,-54.2294,37.6559,7.3938,8.064,11.1092,40.0784,-13.9065,0,0,5
603908.SH,牧高笛,3/7/17,0,0,0,2,0,0,34.5619,65.4381,34.5619,65.4381,53.14,1.6849,6.421,53.14,-58.737,868.3761,3.0431,-2.9588,16.3522,0,16.3522,-0.1994,1194.51,4.8955,46.6264,3854.6438,26.065,1.68,3.5036,56.1828,31.3248,11.02,-33.1368,0.64,1.2072,6.6389,3.4381,1.7779,0.787,9.4487,9.5915,8.1703,12.5982,28.8264,71.1736,15.4186,9.1963,6.524,-1.6701,11.1902,1.3684,-5.3228,2.2799,100.1322,102.0306,27.0509,1.3708,3.3656,1.8191,2.2074,0,0.0001,-5.221,0,203.6433,95.7329,179.0157,1.5082,10.9633,2.5021,0.7871,12.4218,0.7146,1.1278,9.2906,0,-3.739,0.245,-1.0722,-2.2672,1.8076,-1.959,-9.5396,669.8893,-4.1322,-0.1869,-4.0947,-1.6662,-2.7444,5.5985,0,0,5
002937.SZ,兴瑞科技,9/26/18,0,0,0,2,0,0,32.5848,67.4153,32.5848,67.4153,24.54,2.25,6.6631,38.42,0,0,3.996,-3.8631,15.9471,0,15.9471,0.8027,3481.2488,14.2674,42.9095,45.4888,32.0694,0,6.8934,-24.7806,37.3724,0.02,219.582,0.36,0.7423,2.5946,1.1212,0.8178,0.1891,12.1948,13.7447,10.2817,16.2598,28.468,71.532,13.5084,4.6067,5.9507,-2.1738,17.0102,5.1249,-0.3742,1.3784,88.4897,102.9598,19.5214,1.2426,3.8641,2.0029,3.5788,0,0,-8.224,0,137.0737,53.5316,32.002,8.437,2.5697,3.2319,0.9078,4.5882,0.7044,1.2359,3.8242,0,2.2287,31.6064,29.7366,155.9101,19.5957,10.1002,-24.8786,-84.9789,0.9263,31.6751,0.3012,-33.676,3.222,8.1631,0,0,5
300609.SZ,汇纳科技,2/15/17,0,0,0,2,0,0,54.8071,45.1929,54.8071,45.1929,39.08,10.7737,30.4266,39.08,-54.8496,393.1064,9.3978,-8.5911,48.9098,15.3477,33.5622,0,494.1821,2.0253,49.4836,285.0505,47.3913,0.5389,7.0491,172.9768,102.1995,16.97,9.0876,0.4999,0.162,1.9507,2.5179,2.0094,-1.2522,9.4777,25.6397,7.6505,12.6369,61.449,38.551,51.6104,17.6776,17.1802,-0.3276,34.7511,17.0802,34.056,13.801,36.7297,117.4811,14.8512,1.1744,3.8077,1.1266,3.3573,0,0.0084,-3.5487,0.0539,374.593,297.1814,117.4731,2.2984,1.0501,3.4878,0.4891,18.2895,0.3119,0.6247,1.3105,28.2782,31.9126,11.2208,13.9518,20.8687,18.265,8.4749,44.5952,-671.0574,15.6505,26.6659,44.0591,2.2896,6.7135,37.5917,0,0,5
002958.SZ,青农商行,3/26/19,1,1,1,0,0,0,10,90,10,90,9,0.0541,0.3755,0,0,0,13.7228,-12.0938,0.3153,0,0,0,1538.5645,8.0977,19.3758,325.827,0,0,2.3589,-20.4691,15.9089,14.77,563.4384,0.44,-1.0352,1.1844,0.6872,1.2561,-0.014,10.6386,36.031,0,14.1848,0,0,0,0,25.5302,0,135.7364,0,45.3648,-0.1444,53.1405,0,92.5009,13.3349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3171,22.9856,2.6743,2.7539,-261.2961,-3.8528,20.5164,17.6514,97.9796,17.8104,15.8585,42.3445,4.5139,11.7204,66.6472,0,0,5
002888.SZ,惠威科技,7/21/17,0,0,0,2,0,0,28.535,71.465,28.535,71.465,62.78,0.9375,2.5763,62.78,0,0,18.6908,-15.7407,5.5466,0,5.127,0,3553.71,14.5644,88.3647,-30.1963,51.2482,0,5.1495,175.5807,155.4223,14.93,115.8456,0.13,0.2612,1.475,1.1156,1.0609,0.0747,3.8036,8.8611,3.6713,5.0715,36.3294,63.6706,29.5837,9.9372,11.5006,-0.4336,10.3151,8.5795,23.1732,17.9432,55.4208,118.0489,9.9029,1.1099,8.1729,2.3929,5.4124,0,0.0173,-4.1862,0,269.3843,215.8132,257.347,1.0492,22.4302,5.04,0.5372,1.6002,0.3887,0.6092,2.129,-18.75,1.7984,-37.7159,-23.8855,288.3777,-15.546,-6.0476,-3.0884,105.1437,-5.7627,-20.6535,3.019,-7.5666,-6.639,19.547,0,0,5
002943.SZ,宇晶股份,11/29/18,0,0,0,1,0,0,51.8449,48.1551,51.8449,48.1551,35.57,7.3949,23.2946,35.57,25087.8049,-99.4633,45.5652,-31.3045,0,0,0,0.7654,3830.9309,15.7005,33.8905,17.2574,23.0866,0,3.872,42.145,28.2058,15.18,148.956,0.26,-0.5492,2.2709,4.4683,2.16,-3.6118,3.288,11.5384,3.113,4.3839,30.159,69.841,25.1303,8.1447,8.8054,0.3858,12.9326,7.7944,18.1815,4.2454,21.4196,82.3296,20.094,1.2515,4.6097,0.4828,3.7151,35.9284,0.0883,-6.5721,0,514.1905,321.5179,248.8448,1.085,1.0175,1.4013,0.3024,3.1568,0.2246,0.3939,1.0641,-76.3636,-37.4153,-68.0907,-67.0796,-953.4223,-85.7952,119.1719,-4.7084,-890.5056,73.2029,-68.1176,-16.7832,2.032,-3.0154,-30.2399,0,0,5
603928.SH,兴业股份,12/12/16,0,0,0,2,0,0,100,0,100,0,28.17,28.1661,69.322,60.02,-38.6771,552.2851,6.0012,-5.6499,0.5587,0,0.5587,0,684.9686,2.8072,18.6293,-24.0425,15.0915,1.4826,2.1928,25.0879,19.5305,13.59,-14.1516,0.48,0.7335,4.7216,2.7196,2.3005,-0.1843,7.606,10.0854,7.3777,10.1413,25.0065,74.9935,13.1354,5.0433,4.3593,0.3743,11.8085,3.3585,2.1565,0.1164,91.2175,113.8445,19.5454,1.2429,3.3887,0.1204,3.1811,33.1799,0.0229,0.6005,1.8385,224.7204,128.4766,24.4578,11.0394,1.3482,2.8054,0.9574,2.9311,0.5941,1.4183,2.1175,-11.1111,-16.3361,-9.1192,-8.9729,1757.6127,-16.7634,6.8294,9.3158,-464.8149,7.3065,-11.0789,-16.7345,3.5344,-0.7568,-12.7187,0,0,5
300651.SZ,金陵体育,5/9/17,0,0,0,2,0,0,34.9253,65.0747,34.9253,65.0747,21.71,1.8514,6.7756,64.76,0,0,0.4399,-0.4392,10.0026,6.6405,3.3621,-0.1052,608.2544,2.4928,118.3103,-71.4183,60.5678,0,6.4864,356.5889,474.1628,9.44,115.8672,0.21,0.1905,2.4058,1.5185,2.3377,-0.4762,4.1852,8.7878,3.8922,5.5802,34.3136,65.6864,22.435,6.7574,11.9548,1.1409,10.1639,2.5819,-18.947,-0.6181,101.4853,118.98,29.2495,1.4134,1.698,0.1903,1.1828,10.1987,0.0372,0.6691,2.3614,321.7396,231.5503,170.6594,1.5821,1.7871,2.9937,0.6761,0.9737,0.3345,1.6211,1.059,-41.127,20.5683,1.1962,0.9278,-5.2732,-1.3864,2.2557,-13.5303,-3154.8756,-2.5961,0.7565,21.9122,-40.6284,0.6526,7.7369,0,0,5
300694.SZ,蠡湖股份,10/15/18,0,0,0,2,0,0,59.9299,40.0701,59.9299,40.0701,34.75,6.6251,25.5315,34.75,0,0,9.8328,-8.9558,0,0,0,-0.4242,3550.5607,14.5515,53.7736,-424.3939,26.2484,0,3.929,281.5843,37.2406,7.9,283.5048,0.4204,0.5132,3.8941,3.0737,1.3595,0.1973,7.766,10.7953,6.2481,10.3547,26.2393,73.7607,13.3847,2.3569,5.5447,1.153,12.9283,4.3302,6.2336,-0.2561,91.966,110.0889,40.5537,1.6822,1.5257,0.1711,1.0146,13.0112,0.082,6.72,9.8711,297.9059,150.8781,153.6183,1.7576,1.8713,1.8364,0.687,1.502,0.4165,2.027,1.5111,-16.521,7.3196,14.1239,14.6012,82.0724,-36.7211,75.8716,-2.6005,450.1907,32.5603,11.2897,7.797,6.8869,1.2759,-23.6599,0,0,5
